,muc_id,location,date,text
1242,DEV-MUC3-1243,BOGOTA,1990-04-27,"Colombians, during these months of national tragedy we have been hit by events over and over again . violence strikes the hearts of our institutions, values, democracy, and our best men . The ultimate goal of those engaged in violence is to prevent democracy from functioning . that is why they have unleashed their evil against options for changes that could strengthen democracy and prevent violence in Colombia . brave COLOMBIANS have been murdered, one by one . their existence was a threat to the survival of violent practices . It is not a coincidence that during the current electoral campaign three Presidential candidates have been murdered . It is not a coincidence either that other brave minds that advocated reform had been killed before in that struggle . Rodrigo Lara, who was murdered six years on 23 April, was the first to denounce the grave effects of drug trafficking on the stability of our institutions . those who killed him wanted to open paths for the so-called crime tolerance . Guillermo Cano, a brave newsman, represented a free, critical press, such as is needed in a true democracy . His killers thought that by drowning out his voice they would intimidate the defenders of freedom of speech . Luis Carlos Galan was killed eight months ago . by killing him, they sought to assassinate a hope of renovation and change and a deep conviction for the need to radically transform political habits and the climate of corruption, immorality, and indifference in the face of crime . This indifference led to the emergence of the great evils that are causing bloodshed in the country . Bernardo Jaramillo struggled for a peaceful, democratic left that rejected armed struggle and that wanted to build a more just society . by killing him, the criminals sought to block the paths to legitimate protest within the law . Carlos Pizarro, the last link in this macabre chain that includes so many others, represented the possibility for guerrilla groups to lay down their weapons and join institutional politics, or for weapons to be replaced by legal instruments to struggle for legitimate ideals . by killing him in a Dastardly and cowardly manner yesterday, they sought to destroy the process of reconciliation and reincorporation of armed groups into civil life . The death of our countrymen should not be in vain . It strikes deep in our hearts . It affects the spirit profoundly . It must, therefore, awaken the national conscience, because those crimes are not merely vile crimes against unarmed great men who believed in the strength of ideals . These have been crimes against our basic values, against the clean ideals of progress and peace that these men represented . We must not be mistaken . those who killed our leaders did not extinguish the noble cause for which they gave their lives . their values will prevail . They are our values . their hopes still live . those hopes belong to all COLOMBIANS . their dream will never disappear . It is the dream we all have of attaining peace and prosperity . that is why I praise what Antonio Navarro said last night:``I invite the M-19 to continue walking along the path that Pizarro charted . terrorism's goal has been to close the paths to change, renovation, and reform . Our path, on the contrary, is to make peaceful, democratic revolution viable . It is a revolution of hope . This deep crisis will not be solved by restrictions and limitations imposed on the instruments of democracy, but by uniting efforts of all good COLOMBIANS to repair the roads to change, renovation, and reform."
1243,DEV-MUC3-1244,BOGOTA,1990-04-27,"I am happy that Navarro, over the television, called for common sense and for Pizarro's funeral to be conducted in peace tomorrow . In accordance with the law, the government will continue to do everything possible so that the M-19 and the other political parties can carry on their campaign activities . The government and I have fully supported the Army, the police, the Das, and all of the authorities charged with maintaining order . These agencies are aware of their responsibility and are making great efforts to carry out their duties efficiently . at this time, there is a tendency to overlook the results achieved in the struggle against the violent ones and the significant progress achieved . I understand the impatience and the desire for definitive results against not only drug trafficking but all other expressions of violence as well . I will now mention some of the measures that complement those that have already been taken . The government has proposed the creation of a high-level Commission, in which the political parties are represented, to follow up the electoral process and to assess the security measures that the public force and the security organizations have been providing for all candidates . This Commission can by itself propose new measures to reinforce the electoral guarantees in various areas . In addition, the government minister and those in charge of security will meet with representatives of each of the political campaigns to consider the existing protection measures . The Commission met with the M-19 at the Security Council today and will meet with the other political movements in the next few days . The government has made efforts to provide the best possible protection for all of the candidates . The government will continue to work to reduce the risk of each of the candidates to its lowest level . for this reason, the goverment will revise the existing situation regarding mobilization and location of the candidates . Also, the government will double the number of elite policemen, who have demonstrated the greatest efficiency in the struggle against drug terrorism and the paramilitary groups . The 1ST Army division commander has been assigned the specific task of coordinating all forces, security agencies, and military operations in the Medellin area . the country knows that this government has encouraged a broad, Participative constitutional reform process . two years ago, the government proposed a Plebiscite and then presented to the Congress a constitutional amendments bill . In this way, the government interpreted the National feeling, which demands a more efficient administration of justice and even more stringent Antiterrorist measures, for which it is necessary to amend the Constitution . The government also echoed the people's call for stronger institutions and a more efficient and representative Congress . COLOMBIANS know that the current evils will be definitively overcome by expanding and strengthening our democracy even further, creating opportunities for the citizens' participation in the decisions that concern them most . I want to reaffirm that the government is determined to do Eveything necessary so that in the next elections we can pave the way for constitutional reforms."
1244,DEV-MUC3-1245,BOGOTA,1990-04-27,"Fellow countrymen: the murder of Carlos Pizarro sought both to disrupt the development of the electoral process, as well as to destroy the process of reconciliation that the government and M- 19 had carefully built, surpassing numerous obstacles . It also seeks to weaken the state and make COLOMBIANS lose faith in democratic institutions . However, those who foment violence will not manage to weaken a strong democracy that is supported by all COLOMBIANS or to destroy the path of peace that we have built after so many difficulties . two of these difficulties stem back more than five decades . The first difficulty was to build an atmosphere of peace in a country where the violence we have inherited flared up in the fifties, and after having evolved, it has taken on different forms, such as Narco-Terrorism and bands of hired assassins encouraged by groups of the extreme right . The second obstacle, along with the previous one, is the lack of tolerance for political pluralism . Even progressive ideas are many times considered dangerous by people who do not realize that the cold war is over . A Pluralist democracy is not afraid of communism . on the contrary, it ACCEPTS communism, but it does not accept violence, regardless of its source . the use of weapons both to defend an ideology, as well as to fight against it, is unacceptable in a Pluralist democracy . The persons responsible for the tragic murder of Carlos Pizarro will not manage to destroy what has been been achieved, that is, a clear, viable, and defined path to peace . The obligation we have ahead of us and that we will carry out United is to keep that path of peace open . All COLOMBIANS admire the peace initiatives of the M-19, and we share the grief of the relatives and followers of Carlos Pizarro, because their sadness and anger is shared by all COLOMBIANS who love peace . facts show that the M-19 members wisely adopted the decision to rejoin democracy and remain in democracy, to struggle for peace, and to promote legally the reforms they consider necessary . When they abandoned their weapons, they did not abandon the struggle for their ideals . They have all their rights, because they are no longer a guerrilla group . M-19 is now a political party, with all rights and duties of a political party and whose ideas should be tolerated . those who, through violence, are trying to bring down the M-19 flag and to prevent its candidates from running in the elections and to stop them from conducting political campaigning, are not just the enemies of that movement, they are the enemies of peace . They are trying to destroy the path that was built for the reincorporation of the guerrilla groups into civilian life . The material and intellectual authors of Carlos Pizarro's murder are the enemies of democracy, because they hope to sabotage the elections and prevent new opportunities for political participation . The government will not allow the voice of M-19 to be silenced . Therefore, the government yesterday requested Airtime on television so that Antonio Navarro Wolff, leader of that party, could express his opinions to all COLOMBIANS."
1245,DEV-MUC3-1246,BOGOTA,1990-04-27,"When the convergence of opinions on the fundamental aspects of the creation of a constituent assembly is made public, the government will contribute toward the counting of the relevant ballot papers . The government believes it is necessary to reduce as much as possible the risk for each of the candidates . Despite the strict security measures taken by Carlos Pizarro, the suicidal calling of a hired assassin at the service of evil interests ended his life . In view of these totally irrational methods, large numbers of Bodyguards, Bulletproof vests, and practical security measures could help, but they are not enough . It is necessary for authorities and campaign officials to take maximum precautionary measures . There must be more modern and direct communication with the people . I admire the courage of the candidates who have gone to public squares, but we all know that the health of democracy and the stability of institutions depends on the lives of the candidates . So this campaign can take place under the best of conditions without the need for candidates to run the risks involved in traditional forms of Proselytism, the government has decided to increase television time for the Presidential candidates of the parties and movements that are represented in Congress, on both national and regional channels . In addition, the government will allow the free use of radio stations for the same purpose and will give more opportunities for advertisements . We are trying for a more modern campaign in which new techniques can be used to explain the programs of the candidates so that they can directly make contact with citizens and their families in their own homes . Besides, the government will intensify its civic campaign by inviting all citizens to vote in the next elections . their vote for any of the candidates or even a blank vote is an expression of the people's rejection of violence . It is a way of resolving conflicts by peaceful and Democratic means . to actively participate in the next elections is to vote for peace, for democracy and tolerance . amid the situation in which this country is living, voting is an obligation . No citizen with a right to vote can afford to remain at home and remain indifferent."
1246,DEV-MUC3-1247,TEGUCIGALPA,1990-04-23,"What I have to say this evening is that we made a correct decision . The Armed Forces' budget was reduced by 10 percent; to ask for a greater reduction is not to know our country's reality and to destroy the armed forces . to reduce the Honduran armed forces' budget by 50 percent is tantamount to dismantling it, and I for one am not willing to make that decision . I agreed to take the correct path at the right moment; to redirect the Honduran armed forces and to see they also act with austerity and in the best national interest . It is easy to criticize and say things, but when these people had the opportunity to resolve this, nothing was done . I have acted . German Reyes of Acan-Efe . good evening . Before anything else I think we should apologize to the housewives for having ruined their soap opera . regarding the green battalions you mentioned, Mr. President, which are going to be installed in Yamales--where they should have been before the Contras entered--how are the Onuca officers going to verify that the Contra withdrawal from Honduran territory? there is no problem . The Yamales camp is inside Honduran territory . There are mechanisms that allow Onuca and Ciav forces to control these persons . once more I would like to refer to the position you are taking: why not see things positively? instead of saying we had Contras here for 10 years, say that now we do not have any . I think this is the type of optimism we should impress upon the country . Let us not complain about yesterday, instead build on today's reality . I am very happy to be here at this news conference and to be able to tell my fellow citizens and you that no longer are we to have Contras in Honduras--a positive step . In this regard the green battalions and the armed forces are taking action to administer a territory that only yesterday was relatively out of control of the government . Mr. President, much has been said about these $247 million--it seems like a large sum--which tells of the success of your trip to the United States . This, however, is to be used to pay debts . do you know of any specific amounts you may be receiving in the future, or is it a question of having to wait there with a little paper bag to then hand it over to don Ricardo Maduro? What are the resource forecasts and what definite investment plans are there for these resources? one must especially take into account the impact this will have on the central bank currency reserves since inflation can be a time bomb . Lastly, I would like to ask you if you .... apparently my colleague Regina has an important question before you end the conference with me . Thank you, Mr. President . No problem . I would continue this conference all night long, although I do not wish to keep the housewives from their programs . However, everything has a time frame and our interest is that all reporters here tonight should have the opportunity of taking part in this news conference . getting back to your question, the total amount of funds available for the armed forces was established this way: the 1989 budget approved by Congress was 150 million Lempiras . Perhaps I did not make myself clear . I was referring to the funds the government would have available once loans were paid off with these stopgap loans . You are right . We are talking about the stopgap financing for $247 million . This stopgap loan opens the path so that friendly countries and bilateral and multilateral financial organizations can resume their loans to the country . These funds will give us the right to draw on special IMF accounts, funds from special World Bank programs such as Sal-1 and Sal-2, or funds that have been withheld from Japan and Germany . The total amount of these funds is enough to pay the $247 million stopgap loan in full and still have some cash left over for some of these organizations that may generate funds for the country . The precise amounts will be given by the central bank president; however, to answer your question, the amount of funds to be received will be no less than the amount being loaned, plus some surpluses from international organizations and friendly countries, which have withheld their loans or donations because of Honduras' Ineligibility with the IMF."
1247,DEV-MUC3-1248,BOGOTA,1990-04-29,"Antonio Navarro Wolff, who had been the number two man in the 19 April movement, was nominated today as the new presidential candidate to replace Carlos Pizarro Leongomez, who was murdered on 26 April . Navarro Wolff, who is a former guerrilla like the Slain leader, received the nomination when Pizarro's funeral procession stopped at the home of Liberator Simon bolivar in Bogota . in a speech made to the thousands at the funeral, Navarro accepted the nomination and said that he was picking up the banners of the Slain leftist leader."
1248,DEV-MUC3-1249,BOGOTA,1990-04-29,"Following the funeral of M-19 President Carlos Pizarro Leongomez, the group's new presidential candidate Antonio Navarro Wolff said that his group will continue the struggle for peace . The M-19, the organization that signed a peace agreement with President Virgilio Barco's government on 8 March and laid down its weapons on 9 March to become a political party, said that it will not pick up its weapons again as a result of the murder of the 39-year-old Pizarro . Pizarro was buried yesterday . only 50 days after rejoining civilian life following more than 20 years of armed struggle, Pizarro became a symbol for peace, although, according to commentators, with his death his killers are attempting to destabilize the country . When accepting the Presidential nomination, Antonio Navarro Wolff, a 42-Year-Old engineer, former dean of a university, rebel, and the oldest of seven brothers and sisters, said that he was running for President for that Colombia which wants democracy and wishes to live in peace . The new M-19 presidential candidate was forced to speak and accept the nomination when Pizarro's funeral procession made a stop at the home of the Liberator Simon bolivar . He said that the Colombian people must unite to make harmony possible, and he urged everyone to contribute to a future of peace, a better future for coming generations . Speaking before Pizarro's Casket, which was draped with the Colombian flag, Navarro, who in 1985 survived an attack during which he lost a leg, swore to fight for peace as Pizarro had done . The thousands of persons who attended Saturday's funeral carried Placards with slogans that read: commander Pizarro, we continue forward, and comrade Pizarro, we are for peace, we swear . others who joined the thousands of voices asking Navarro to accept the Presidential nomination broke the silence on several occasions to chant: Pizarro present, Navarro President . Pizarro's mother Margot de Pizarro, along with his lady friend Laura, spoke at the grave site and asked the crowd to fight for peace as he had always done . at the cemetery the new presidential candidate again addressed the crowd, who had followed the more than Seven-Hour-Long funeral procession from the cathedral to Simon bolivar's home and then to the cemetery . He said: together with all the good COLOMBIANS, we are going to change the course of history . He added that Pizarro's murder was useless because the M-19 will continue its struggle for peace . Pizarro's funeral was held in Bogota . The authorities praised the fact that no incidents or public disorders developed during the funeral . The M-19 leaders had asked the people to remain calm . The new Colombian presidential candidate is the sixth commander M-19 has had, the second since the Rebel group entered its new phase to become a political party . Antonio Navarro Wolff will be running against 12 other candidates in the elections scheduled for 27 May."
1249,DEV-MUC3-1250,BUENOS AIRES,1990-04-29,"Everybody is praising and justifying the Argentine Condor II project--the only one we had--now that it has officially died, however, a more technical description of the defunct project will reveal the gap left by our flimsy space project . According to the type of fuel used, missiles are classified as solid, liquid, and Cryogenic-Fueled missiles . The solid-fueled missiles carry their fuel and the Comburent on a sticky rod, the combustion of which cannot be regulated . The cake burns completely once the combustion starts . Therefore, solid-fueled missiles are difficult to control although they are much simpler and cheaper . Moreover, they put up with rough handling and can be easily fired . The military prefer this type for manufacturing short-range missiles . The Liquid-Fueled missiles carry the fuel and the Comburent in completely separate tanks . The two elements meet in a combustion chamber where they ignite after travelling through pipes . valves make it possible to regulate the power of the engine . ground personnel are able to stop the engine and restart it in full flight, in short, to control the missile as they wish through radio messages . The Cryogenic-Fueled missiles were developed during the 70's and 80's . They carry hydrogen and liquid gas which are lighter than any other Propellant element but which are very expensive to Refrigerate and to isolate . This technology makes it possible to build very fast vehicles because of their power to weight ratio . They are used to place huge communication satellites in space some 36,000 km above the equator, or to attack a city from the other side of the world . Liquid-Fueled missiles represent the technology developed during the 50's and 60's and, to a certain extent, explains Soviet leadership in space research . These old, heavy, cumbersome, and unbreakable missiles do not have fragile equipment and make it possible to place cargo into outer space at a reasonable cost . on the other hand, the large family of U.S. and European Cryogenic- fueled missiles continue at an experimental stage and are unpredictable . Moreover, they are incredibly costly . too poor to even think of developing Liquid-Fueled missiles, Brazil and Argentina have tried to place solid-fueled vehicles into orbit for decades . This is not all that easy because these missiles are really little more than flying rods, but the castor, which was developed by Argentina in 1978, the Sonda IV developed by Brazil, and the Japanese launching devices developed by Isas have proved to be reasonably manageable beasts . The castor represented the phase previous to designing a spaceship and this must be the reason why it mysteriously died in 1978 after a series of incredibly successful tests and after having allowed us to reach an agreement for a``joint-venture""with the Frg to study the atmosphere . The absence of mistakes by a debtor country may be fatal . When Argentina once again started to discreetly think about outer space, it already had enough knowledge to consider larger projects . In fact, with its one meter diameter tube, the Condor could place a 200 kg cargo in a low polar orbit of only 200 km . This project would have allowed Argentina to have one or more pairs of eyes in space so that could assess its natural resources, predict the water flow of rivers on which hydroelectric dams could be built, determine where it could find oil and uranium, and cheaply stop illegal fishing on the Continental platform . This possibility could not be accepted by some people . Brazil, which is less hard up, is about to progress from the Sonda IV to the Sonda V and has openly invited us to jointly develop the spaceship . What will Argentina answer?``We will""? or will it have a Chauvinist attitude? What a pity it did not adopt that attitude now that it is letting the Condor project die in its first stage--it was never tested--when the pressure is not as great as it has been . worst of it all is that it is not receiving anything in exchange . very well then, it is accepted, the Condor will go no further . What is left? very little . should we develop satellites exclusively for space research to discover the secrets of the sun, or study the cosmic explosions of X-rays . These issues, if unaffected by economic and political factors, do not disturb anybody . The NASA is quite willing to give us room, free of charge, on their rockets for this type of satellites . There is no possibility that we will gain either money or space sovereignty . There is no need to point out that any similarity between this possibility and an independent space research program, such as Brazil's, is mere coincidence . in the 80's Argentina allowed its nuclear program, which at that time was the most advanced in the third world, to be hindered . Now it is allowing its wings to be clipped and, with a stupid smile, is yielding every attempt to achieve sovereignty in space . Each attempt to develop technology is labelled arms escalation by those champions of peace, our creditors . It is quite true, the Condor II may be a missile, as a cargo aircraft may drop bombs and a truck may be equipped with artillery for war . does this mean that Argentina must stop manufacturing all type of vehicles? this question is not pointless in a country that refuses to make any progress."
1250,DEV-MUC3-1251,QUITO,1990-04-30,"Ecuadoran social communications Secretary Pedro Saad announced today that a group of COLOMBIANS dressed as military men on 28 April kidnapped U.S. citizen Scott Heyndal, killed a Colombian, and wounded an Ecuadorean . Heyndal and his companions were traveling aboard a small boat on the San Miguel River in the Amazon region when they were attacked with automatic weapons by the COLOMBIANS from a larger vessel."
1251,DEV-MUC3-1252,NO CITY,,"The Army, Seineldin believes, is divided into``nationalist""and``administrative""factions, and WARNS he``can't predict what will happen when they clash .""if a solution is not found soon,``liberalism or the left is going to make headway and encircle us, and that is why we have to organize ourselves to defend the institutions ,""Somos of 14 February reports . The press also reports Seineldin's comments regarding the United States . During his visit to Mendoza, for instance, he advocated a``Civilian-Military alliance to defeat the two Imperialisms, represented by the United States and the Soviet Union ,""according to La Nacion of 21 March . Somos of 14 February quotes Seineldin as stating that``the world is divided, and what was the third world has been infiltrated by imperialism and communism . We have already seen how the United States Blockaded Venezuela and is now trying to do the same with Mexico, where it has installed a single party . drug trafficking will be given as an excuse for invading it .""level of popular support La Prensa of 13 March analyzes a survey on Seineldin's popularity conducted by the Demoskopia Institute for market research and political studies . According to the study,``Seineldin is better known than many politicians""and cabinet members, since 91 percent of the population knows or has heard about him . The survey shows 20 percent of the population APPROVES of him , 40 percent disapproves, while 21 percent is undecided . The Demoskopia study also points out that, although Seineldin may have``half of public opinion against him ,""there is``a large percentage that does not yet have a definite opinion ,""and that``depending on Seineldin's political skill and on how much the country's situation continues to deteriorate ,' he could increase his following, particularly from among the undecided . According to an opinion poll conducted in late February by the Union study center for the new majority and reported in La Nacion of 23 March, Seineldin is seen in a more positive light outside the capital and greater Buenos Aires, among people with lower levels of education, and among supporters of the ruling Justicialist party . more Specifially: . geographic location--in the city of Buenos Aires, Seineldin received 14 percent favorable and 40 percent negative ratings; in greater Buenos Aires , 26 and 32 percent, respectively; and in the Northwest regions of the country , 41 percent favorable versus 30 percent unfavorable . level of education--in the capital and greater Buenos Aires, Seineldin has a 19 percent approval rating among those who completed elementary school , 14 percent among those who completed secondary school, and 10 percent among those with college degrees . political affiliation--survey participants who voted for the radical party during the last national elections give Seineldin a 7 percent approval rating, those who voted for the United left give him 8 percent, and among those who voted for the Menem-Duhalde ticket his approval rate is 25 percent . military concerns military personnel are concerned about low salaries and the sharp decrease in purchasing power, according to an 11 March article in La Prensa . their dissatisfaction, which was publicized in a flier which appeared in several provincial Garrisons, was discussed during Seineldin's meeting with commissioned and noncommissioned officers in Santa Fe, according to Somos of 14 February . The possibility of a social explosion and the reluctance of the``Carapintadas""to intervene were discussed during Seineldin's meetings in Rosario, according to the 14 February issue of Somos . ''We cannot engage in repression, and that could cause a lot of problems for the security forces ,""an``authorized spokeman""reportedly confided . If the economy deteriorates and social unrest ensues,``under no circumstance will the armed forces be inclined to take the place of the police forces in guarding Supermarkets or any place not clearly identified as 'Vital to the nation ,""according to the 11 March issue of La Prensa."
1252,DEV-MUC3-1253,SAN SALVADOR,1990-04-25,"The high command of the armed forces is analyzing news reports about Colonel Sigifredo Ochoa Perez, president of an autonomous institution, having said that the officer involved in the death of six Jesuits and their two maids``followed orders from above"". Ochoa made those comments on a U.S. television newscast at a time when several members of Congress want to cut aid to El Salvador and are conducting their own investigations of the case . The results of their investigation will be known next week . Defense Minister general Rafael Humberto Larios confirmed on the morning of 24 April that the high command is analyzing Ochoa's declarations and stressed that versions such as the one attributed to the official usually come from``interested parties .""Larios, questioned when he bid farewell to President Alfredo Cristiani, who left for Nicaragua on 24 April, said that``the case is in the courts and all those who have new evidence may approach them to contribute what they have so that it may be solved .""`` both the Army and the government want everything to be clarified within a fair and legal framework ,""he said . Army officers who asked to remain anonymous said on 24 April that``the comments made by Ochoa, controversial politician and soldier known for his frequent outbursts, have no basis because he has no access to confidential armed forces sources due to his retired status .""however, the Informers have said that``What Ochoa said not only damages the Army's image, but that of the entire country while it contributes to the defamation campaign being carried out abroad by interested parties, among them, the leaders of the Fmln-Fdr .""they added that Ochoa's declaration,``made without presenting any proof, endangers the military aid that the United States offers to El Salvador and, at the same time, favors the internationalist left which intends to play the last card it has to assault power in this country .""the politicians' immediate reaction to Ochoa Perez' comments was to demand that he be more specific in his accusation . Pdc leader Eduardo Colindres said in a press conference that``Ochoa Perez has the moral obligation of naming""those of his Comrades-In-Arms he Implicates in the death of the Jesuits, since the version he gave to the television program that interviewed him is vague . The politician said:``If he knows something, it is time that he bring it out into a public light so that justice authorities may take the appropriate paths .""Meanwhile, in Managua, Spanish government officials who attended Violeta Chamorro's Inauguration said that they were disappointed by the sluggish manner in which the investigations of the Jesuits' case are apparently being carried out . They said that they might mention the topic during the meetings they will hold with President Cristiani in Nicaragua . reports from Washington D.C. quote the leftist leader of the FDR, Guillermo Manuel Ungo, as saying that``his efforts in the American capital to expose the situation in El Salvador, are a success .""the sources said that Ungo and his Marxist-Leninist allies want the U.S. Senate to stop giving military aid to El Salvador . The sources also said that Ungo Discredits the Army and the government and favors the legal recognition of the Rebel groups operating in the country .``everything seems to indicate that the leftist internationalists have unleashed a new Disinformation offensive against El Salvador with the aid of bad Salvadorans ,""the sources said . referring to other Communist moves in the country, General Larios said that the local leftists are preparing to stage terrorist actions and street disturbances over the next few days under the pretext of commemorating labor day . Larios urged the Fmln-Fdr terrorists to refrain from Perpetrating violent actions, thus creating an adequate climate for the``dialogue""announced by the government to be held on 3 May .``otherwise, the terrorists would be violating the commitments they made ,""Larios pointed out . In addition, it has been reported from Costa Rica that Fmln-Fdr leaders have said that they have prepared another offensive for the next few days . This announcement has elicited strong rejection by various sectors."
1253,DEV-MUC3-1254,SAN SALVADOR,1990-05-01,"Following a meeting of the general staff with all the Brigade and detachment commanders, the armed forces today issued a public communique describing the recent statements by Colonel Sigifredo Ochoa Perez as irresponsible and Tendentious . In parts, the communique pointed out that : 1 . We emphatically and categorically reject the recent statements by discharged Col. Sigifredo Ochoa Perez published in the local and foreign media . These statements are irresponsible and Tendentious and seek to create confusion and distrust in the national and international communities by trying to involve the members of the high command in the regrettable case of the death of the Jesuit priests and their workers . 2 . We demand that both Col. Ochoa Perez, as well as any other person having any information that could lead to clarifying this case or any other case, present it to the corresponding tribunals and not try to obtain political profit based on alleged statements that are added on to the campaign of Disinformation that is being carried out in a systematic manner by national and international Marxist-Leninist terrorists . 3 . We condemn such irresponsible statements as they seek to undermine the Institutionality of the state, and only favor the dark and Nefarious interests of the enemies of democracy . In concluding, the armed forces communique REAFFIRMS its commitment to the Institutionality of the country and the democratic process and pointed out that the institution is ruled by solid professional, moral, and ethical principles . with this statement, all the commanders give their unconditional vote of confidence to the military high command of the armed forces."
1254,DEV-MUC3-1255,SAN SALVADOR,1990-05-01,"Salvadoran guerrilla groups launched several attacks on several points of the Salvadoran capital tonight causing blackouts and an undetermined number of dead, in addition to causing panic among the citizenry . military spokesmen reported that the guerrilla attacks began at 2130 and were aimed at the public security forces' Academy, located in the Southern sector of the capital, and military positions in the wealthy Escalon neighborhood, where the Sheraton hotel is located . a heavy barrage of rifle fire and explosions were heard for approximately one hour in the San Ramon area, located in the Northwestern sector of San Salvador, while one Air Force helicopter Overflew the city . There were also reports of attacks on a military post at the central electoral Council and other positions on the Northwestern outskirts of the capital . simultaneously, urban guerrilla Commandos attacked the civil defense group in the Costa Rica neighborhood of Southern San Salvador . Several electric poles were brought down in various sectors of the city, causing blackouts over large areas . There are still no official reports on the number of dead and wounded . early this morning, guerrilla columns attacked the 1ST infantry Brigade's positions in Mariona, located on the northern outskirts of San Salvador, killing one soldier and wounding another."
1255,DEV-MUC3-1256,SAN SALVADOR,1990-05-02,"He armed forces have reported that a group of rebels belonging to the Farabundo Marti National liberation front this morning staged an armed attack on the residence of Salvadoran President Alfredo Cristiani . The President was unharmed, but two policemen were killed and an Army captain was wounded in the Controntation, which took place in the exclusive Escalon neighborhood in the Northwestern part of the Salvadoran capital, according to military spokesman Mauricio Chavez Caceres."
1256,DEV-MUC3-1257,MEXICO CITY ,1990-05-02,"San Salvador , 2 may--intense clashes were have been reported in San Salvador and other parts of the country within the last few hours . This is a new military maneuver by the Guerillas to pressure the government into renewing the dialogue . at least 10 soldiers were killed as a result of the Harassment and attacks by the Fmln in seven of the country's 14 departments . According to official sources, the attacks were accompanied by sabotage to the electric service system . The attacks started at 2030 on 2 may and continued until late this morning . The National energy enterprise reported that electric power will be rationed for at least four hours during this morning in most of the capital and other departments throughout the country . Meanwhile, Fmln spokesmen made a telephone call to a local radio station reporting that the military maneuver unleashed on the national level is aimed at pressuring the Alfredo Cristiani government to renew the dialogue . talks between the Fnlm and the government are scheduled to start during the first part of this month, according to UN Secretary General Javier Perez de Cuellar, who is acting as a mediator . Perez de Cuellar's personal representative, Alvaro de Soto, today will deliver to President Cristinai an Fmln proposal to promote the dialogue."
1257,DEV-MUC3-1258,SAN SALVADOR,1990-05-02,"Communique issued by the general command of the Fmln: We announce that between the night of 1 May and the early morning of 2 may, our forces conducted several military operations in San Salvador and other cities of the country in response to : 1 . The prevailing total impunity of members of the armed forces in violating human rights, as demonstrated by the standstill reached in the trial, the evident cover up of the Masterminds of the assassination of the Jesuit priests, the release of the group of kidnappers, and the recent murder of a university professor and a cooperative leader . 2 . The military offensive launched by the armed forces in rural areas with indiscriminate bombings and arrests of civilians . 3 . The arrogant and Boastful attitude of the government and the military because of an alleged weakness shown by the Fmln, which Obstructs the negotiation process . 4 . The unpopular economic measures and the plans to carry out the biggest economic fraud and act of corruption in our country's history with the privatization of banks . We believe that : 1 . The U.S. congressional plan to cut only 50 percent of the military assistance to the government is not enough . any assistance to terrorist armed forces only contributes to war and reduces the possibility for a short-term cease-fire agreement . 2 . As long as there are no guarantees for the entire society, as long as crimes committed by the military go unpunished, and as long as repression does not stop, war will continue . Finally we reiterate our willingness to continue the negotiation process . Consequently, we have already presented our positions to the government and are awaiting its reply so that we can start holding the negotiations . General command of the Fmln El Salvador , 2 may 1990"
1258,DEV-MUC3-1259,MEXICO CITY ,1990-05-02,"The 19 April movement today accused the Colombian intelligence services of Assassinating M-19 presidential candidate Carlos Pizarro .``We attribute Pizarro's death to the Colombian security services ,""said M-19 directorate member Rafael Vergara during a news conference held in Mexico city . The political and diplomatic Commission of the former rebel group turned political party has proposed the creation of an international group to permanently protect the Presidential candidates' lives . Miguel Marin, also a member of the M-19's directorate, pointed out the need for various International organizations to designate political personalities who would accompany each of the Presidential candidates on their campaigns .``We intend to check the triggers of the Colombian Oligarchy, who are to blame for the assassination of four Presidential candidates in the past few years ,""the political movement's representatives said . They denied that the M-19 is in favor of drug trafficking, but advocated the Legalization of drugs and the Nonextradition of drug producers . The M-19 members said that the clarification of their top leader's death is essential for the credibility of Virgilio Barco's regime . They said that Pizarro's basic proposals to pacify the country will be taken up by Antonio Navarro Wolff, who replaced Pizarro as the M-19's Presidential candidate . They asked the international community to help put an end to the arms traffic to Colombia, because in 1989 foreign investment increased by 148 percent over that of 1988 .``What Colombia needs is to attain peace with social justice . for this reason, it is necessary to talk and negotiate with all of the influential sectors in Colombia, including the drug traffickers ,""Vergara and Marin pointed out."
